gretil_item_id,language_section,category_path,catalogue_title,catalogue_context,downloadable_url_count,downloadable_urls,all_links,restricted_download_noted,converted_files_unavailable,expired_source_noted,agent_can_download_now,acquisition_route,public_use_status,next_action,catalogue_source_url
GRE-00025,Sanskrit,Sanskrit > Veda > Aranyaka,Sankhayana-Aranyaka (input by Martin Joachim Kümmel),Sankhayana-Aranyaka (input by Martin Joachim Kümmel) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zaGkhAyana-AraNyaka.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zaGkhAyana-AraNyaka.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zaGkhAyana-AraNyaka.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zaGkhAyana-AraNyaka.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zaGkhAyana-AraNyaka.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zaGkhAyana-AraNyaka.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zaGkhAyana-AraNyaka.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zaGkhAyana-AraNyaka.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00026,Sanskrit,Sanskrit > Veda > Aranyaka,Taittiriya-Aranyaka (input by …),Taittiriya-Aranyaka (input by …) Restricted download / proprietary format from TITUS Converted file(s) not available at present,1,http://titus.uni-frankfurt.de/indexe.htm,http://titus.uni-frankfurt.de/indexe.htm,True,True,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00027,Sanskrit,Sanskrit > Veda > Upanisad,"Aitareya-Upanisad [RV], with comm. ascribed to Samkara (input by members of the Sansknet project)","Aitareya-Upanisad [RV], with comm. ascribed to Samkara (input by members of the Sansknet project) Download from Sansknet (expired) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) For other formats / encodings see: TITUS (restricted download / proprietary format)",4,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_aitareyopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_aitareyopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_aitareyopaniSad-comm.txt | http://titus.uni-frankfurt.de/indexe.htm,http://www.sansknet.ac.in | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_aitareyopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_aitareyopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_aitareyopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_aitareyopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_aitareyopaniSad-comm.txt | http://titus.uni-frankfurt.de/indexe.htm,True,False,True,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00028,Sanskrit,Sanskrit > Veda > Upanisad,"Brhadaranyaka-Upanisad [YV/Sukla, Kanva recension], with comm. ascribed to Samkara (input by members of the Sansknet project)","Brhadaranyaka-Upanisad [YV/Sukla, Kanva recension], with comm. ascribed to Samkara (input by members of the Sansknet project) Download from Sansknet (expired) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) (Adhy. 1-6) For other formats / encodings see: TITUS (restricted download / proprietary format)",4,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bRhadAraNyakopaniSadkANva-recension-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bRhadAraNyakopaniSadkANva-recension-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bRhadAraNyakopaniSadkANva-recension-comm.txt | http://titus.uni-frankfurt.de/indexe.htm,http://www.sansknet.ac.in | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bRhadAraNyakopaniSadkANva-recension-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_bRhadAraNyakopaniSadkANva-recension-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bRhadAraNyakopaniSadkANva-recension-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_bRhadAraNyakopaniSadkANva-recension-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_bRhadAraNyakopaniSadkANva-recension-comm.txt | http://titus.uni-frankfurt.de/indexe.htm,True,False,True,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00029,Sanskrit,Sanskrit > Veda > Upanisad,"Chandogya-Upanisad [SV], with comm. ascribed to Samkara (input by members of the Sansknet project)","Chandogya-Upanisad [SV], with comm. ascribed to Samkara (input by members of the Sansknet project) Download from Sansknet (expired) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) For other formats / encodings see: TITUS (restricted download / proprietary format)",4,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_chAndogyopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_chAndogyopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_chAndogyopaniSad-comm.txt | http://titus.uni-frankfurt.de/indexe.htm,http://www.sansknet.ac.in | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_chAndogyopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_chAndogyopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_chAndogyopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_chAndogyopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_chAndogyopaniSad-comm.txt | http://titus.uni-frankfurt.de/indexe.htm,True,False,True,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00030,Sanskrit,Sanskrit > Veda > Upanisad,"Isa-Upanisad [YV/Sukla], with comm. ascribed to Samkara (input by members of the Sansknet project)","Isa-Upanisad [YV/Sukla], with comm. ascribed to Samkara (input by members of the Sansknet project) Download from Sansknet (expired) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) For other formats / encodings see: TITUS (restricted download / proprietary format)",4,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_IzopaniSad-or-IzAvAsyopaniSadkANva-recension-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_IzopaniSad-or-IzAvAsyopaniSadkANva-recension-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_IzopaniSad-or-IzAvAsyopaniSadkANva-recension-comm.txt | http://titus.uni-frankfurt.de/indexe.htm,http://www.sansknet.ac.in | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_IzopaniSad-or-IzAvAsyopaniSadkANva-recension-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_IzopaniSad-or-IzAvAsyopaniSadkANva-recension-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_IzopaniSad-or-IzAvAsyopaniSadkANva-recension-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_IzopaniSad-or-IzAvAsyopaniSadkANva-recension-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_IzopaniSad-or-IzAvAsyopaniSadkANva-recension-comm.txt | http://titus.uni-frankfurt.de/indexe.htm,True,False,True,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00031,Sanskrit,Sanskrit > Veda > Upanisad,Katha-Upanisad [YV/Krsna] (input by Vienna University Student Team),Katha-Upanisad [YV/Krsna] (input by Vienna University Student Team) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) For other formats / encodings see: TITUS (restricted download / proprietary format),4,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_kathopaniSad.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kathopaniSad.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kathopaniSad.txt | http://titus.uni-frankfurt.de/indexe.htm,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_kathopaniSad.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_kathopaniSad.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kathopaniSad.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kathopaniSad.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_kathopaniSad.txt | http://titus.uni-frankfurt.de/indexe.htm,True,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00032,Sanskrit,Sanskrit > Veda > Upanisad,Kausitaki-Upanisad [RV] (input by …),Kausitaki-Upanisad [RV] (input by …) Restricted download / proprietary format from TITUS Converted file(s) not available at present,1,http://titus.uni-frankfurt.de/indexe.htm,http://titus.uni-frankfurt.de/indexe.htm,True,True,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00033,Sanskrit,Sanskrit > Veda > Upanisad,Kena-Upanisad [SV] (input by …),Kena-Upanisad [SV] (input by …) Restricted download / proprietary format from TITUS Converted file(s) not available at present,1,http://titus.uni-frankfurt.de/indexe.htm,http://titus.uni-frankfurt.de/indexe.htm,True,True,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00034,Sanskrit,Sanskrit > Veda > Upanisad,Maha-Narayana-Upanisad [YV/Krsna] (input by …),Maha-Narayana-Upanisad [YV/Krsna] (input by …) Restricted download / proprietary format from TITUS Converted file(s) not available at present,1,http://titus.uni-frankfurt.de/indexe.htm,http://titus.uni-frankfurt.de/indexe.htm,True,True,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00035,Sanskrit,Sanskrit > Veda > Upanisad,Maitrayaniya-Upanisad [YV/Krsna] (input by …),Maitrayaniya-Upanisad [YV/Krsna] (input by …) Restricted download / proprietary format from TITUS Converted file(s) not available at present,1,http://titus.uni-frankfurt.de/indexe.htm,http://titus.uni-frankfurt.de/indexe.htm,True,True,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00036,Sanskrit,Sanskrit > Veda > Upanisad,"Mandukya-Upanisad [AV], with Gaudapada's Karika and comm. (input by members of the Sansknet project)","Mandukya-Upanisad [AV], with Gaudapada's Karika and comm. (input by members of the Sansknet project) Download from Sansknet (expired) Agamasastra, i.e. Mandukya-Upanisad with Gaudapada's Karikas and comm. attrib. to Samkara TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) Texts extracted from the commented version: TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt)",6,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_mANDUkyopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mANDUkyopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mANDUkyopaniSad-comm.txt | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_mANDUkyopaniSatkArikA.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mANDUkyopaniSatkArikA.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mANDUkyopaniSatkArikA.txt,http://www.sansknet.ac.in | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_mANDUkyopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_mANDUkyopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mANDUkyopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mANDUkyopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mANDUkyopaniSad-comm.txt | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_mANDUkyopaniSatkArikA.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_mANDUkyopaniSatkArikA.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mANDUkyopaniSatkArikA.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mANDUkyopaniSatkArikA.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mANDUkyopaniSatkArikA.txt,False,False,True,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00037,Sanskrit,Sanskrit > Veda > Upanisad,"Mandukya-Upanisad [AV], alternative version (input by Jeff Samuels)","Mandukya-Upanisad [AV], alternative version (input by Jeff Samuels) Download from INDOLOGY's Virtual e-Text Archive TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) For other formats / encodings see: TITUS (restricted download / proprietary format)",4,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_mANDUkyopaniSad-alt.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mANDUkyopaniSad-alt.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mANDUkyopaniSad-alt.txt | http://titus.uni-frankfurt.de/indexe.htm,http://www.indology.info/etexts/ | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_mANDUkyopaniSad-alt.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_mANDUkyopaniSad-alt.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mANDUkyopaniSad-alt.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mANDUkyopaniSad-alt.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_mANDUkyopaniSad-alt.txt | http://titus.uni-frankfurt.de/indexe.htm,True,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00038,Sanskrit,Sanskrit > Veda > Upanisad,Mundaka-Upanisad [AV] (input by …),Mundaka-Upanisad [AV] (input by …) Restricted download / proprietary format from TITUS Converted file(s) not available at present,1,http://titus.uni-frankfurt.de/indexe.htm,http://titus.uni-frankfurt.de/indexe.htm,True,True,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00039,Sanskrit,Sanskrit > Veda > Upanisad,"Prasna-Upanisad [AV/Pai], with comm. ascribed to Samkara (input by members of the Sansknet project)","Prasna-Upanisad [AV/Pai], with comm. ascribed to Samkara (input by members of the Sansknet project) Download from Sansknet (expired) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt) For other formats / encodings see: TITUS (restricted download / proprietary format)",4,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_praznopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_praznopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_praznopaniSad-comm.txt | http://titus.uni-frankfurt.de/indexe.htm,http://www.sansknet.ac.in | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_praznopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_praznopaniSad-comm.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_praznopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_praznopaniSad-comm.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_praznopaniSad-comm.txt | http://titus.uni-frankfurt.de/indexe.htm,True,False,True,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
GRE-00040,Sanskrit,Sanskrit > Veda > Upanisad,Sivasamkalpa-Upanisad (input by Maximilian Mehner),Sivasamkalpa-Upanisad (input by Maximilian Mehner) TEI-conformant XML Analytic Transformation (html) Plain Transformation (txt),3,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivasaMkalpopaniSad.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivasaMkalpopaniSad.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zivasaMkalpopaniSad.txt,https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivasaMkalpopaniSad.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/sa_zivasaMkalpopaniSad.xml | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivasaMkalpopaniSad.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zivasaMkalpopaniSad.htm | https://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/plaintext/sa_zivasaMkalpopaniSad.txt,False,False,False,True,AUTO_DOWNLOAD_RESTRICTED_REVIEW,ITEM_LEVEL_RIGHTS_REVIEW_REQUIRED,Freeze every downloadable representation and assess contributor/source rights before public promotion.,https://gretil.sub.uni-goettingen.de/gretil.html
