slug,title_hk,language,status,parent_slug,author_slug,collections,source_present,source_title,source_publisher,source_year,metadata_license,header_license_text,rights_class,detected_license,acquisition_eligible,xml_present,text_present,xml_bytes,text_bytes,xml_sha256,text_sha256,xml_parse_valid,tei_xml_id,identity_match,structurally_analyzable,div_count,top_level_div_count,lg_count,line_count,paragraph_count,xml_id_count,duplicate_xml_id_count,first_div_n,last_div_n,first_block_id,last_block_id,parse_error
shivanandalahari,शिवानन्दलहरी,sa,p1,,adishankaracarya,stotrani|shivastotrani,True,शिवानन्दलहरी,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,55935,46362,2ea20a7172a45baa38dbb55db75e2d631d64d1b05e0efbba58039ed8c0d9f8f9,88a0e79e9cdba524c210a3f8e331d4918ad93ea65cec89e319f2ce01d52c828f,True,shivanandalahari,True,True,0,0,100,400,0,1,0,,,,,
shivapadadikeshantavarnanastotram,शिवपादादिकेशान्तवर्णनस्तोत्रम्,sa,p1,,adishankaracarya,stotrani|shivastotrani,True,शिवपादादिकेशान्तवर्णनस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,29000,24338,4e6a14a97fcc6cc0ccc6510eeb773f922d031d787730e39319755f15843f2220,ecd9fca618506ed62f7cdc0f1ab47fc475fdfb1e0e6b473fc20f717d6d4d702b,True,shivapadadikeshantavarnanastotram,True,True,0,0,41,164,0,1,0,,,,,
vedasarashivastotram,वेदसारशिवस्तोत्रम्,sa,p1,,adishankaracarya,stotrani|shivastotrani,True,वेदसारशिवस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6697,4623,4a2d9db18e7574a0b59fe9e1a9cf31fe327c73c8dd76322383bf49b3c78fc176,f17f0dfb2bcf08f45e7461ade66ae67a2693cfe47702f3ded96be09b21013c74,True,vedasarashivastotram,True,True,0,0,11,44,0,1,0,,,,,
shivaparadhakshamapanastotram,शिवापराधक्षमापणस्तोत्रम्,sa,p1,,adishankaracarya,stotrani|shivastotrani,True,शिवापराधक्षमापणस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,12284,9775,d52559c73e9d7e39177ad2e9c73f5d5f8110349d507e9e23fe1300615378533b,fe312cef638e4dad7292c875561e405edb11cf817653c1ad843e28e298dca559,True,shivaparadhakshamapanastotram,True,True,0,0,15,60,0,1,0,,,,,
aparokshanubhuti,अपरोक्षानुभूतिः,sa,p1,,adishankaracarya,prakaranagranthah,True,अपरोक्षानुभूतिः,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,46721,37748,1143b5b9bc0f61f5e7af47e16e0c0e4f80bd810e2772f33d93317051b463ebc3,7ea2180f63e4a92c021a3d48fd382c3a6ca9890dbbfad61a46a7a405abe64e69,True,aparokshanubhuti,True,True,0,0,144,288,0,1,0,,,,,
vakyavrtti,वाक्यवृत्तिः,sa,p1,,adishankaracarya,prakaranagranthah,True,वाक्यवृत्तिः,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,18506,14408,a4eb6737b597a4f9485e6761bb7c33334d8f99474d538f2672400ec66555cb2e,0fd60a12b10d994e05c67847dc03ec235b887b27b96a9380911b0909e1a4595e,True,vakyavrtti,True,True,0,0,53,110,0,1,0,,,,,
svatmanirupanam,स्वात्मनिरूपणम्,sa,p1,,adishankaracarya,prakaranagranthah,True,स्वात्मनिरूपणम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,52766,43274,772dd88b3abfff2b30dd6d8f20dad4dcf1cfdf23bcf884185efbebacc25ce755,45859929a38bfd70f187efa1286c40d60710559281eedd85372139efe3f468b8,True,svatmanirupanam,True,True,0,0,154,308,0,1,0,,,,,
dashashloki,दशश्लोकी,sa,p1,,adishankaracarya,prakaranagranthah,True,दशश्लोकी,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6701,4685,4e1860e2c1e89aa01923e81c732e8348b13f87dfa7a4d2b3bba3dcca7b9d36b5,c921c909bcedd69eccbbed1e42b64c6b85f8e48a507b4aa1f25405782a18fe8e,True,dashashloki,True,True,0,0,10,40,0,1,0,,,,,
atmabodha,आत्मबोधः,sa,p1,,adishankaracarya,prakaranagranthah,True,आत्मबोधः,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,23410,18472,9e8375c17f26b4d77dbc45403184e0ad6acbe11652dec99b9d27b4a169c8cd84,54f208f8a3a28dd88ad37fd1aad01d23693fdd793f9d34cb0995f235d559630b,True,atmabodha,True,True,0,0,68,142,0,1,0,,,,,
mayapancakam,मायापञ्चकम्,sa,p1,,adishankaracarya,prakaranagranthah,True,मायापञ्चकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,4136,2540,8e3d4771b607abdc08a0eeaf285956808b66fa8c4b69cf67d4ef161d82458529,bd2d0686f902e0cd015c29303eb9a5f7f3c62a159c8f32fa6368eb702e0af8a2,True,mayapancakam,True,True,0,0,5,20,0,1,0,,,,,
ekashloki,एकश्लोकी,sa,p1,,adishankaracarya,prakaranagranthah,True,एकश्लोकी,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,2890,1555,103167649e3e09716e0b667fbc1b38f5b2290e7faad8fde23034a1fb4eb87624,6b3686658fc173a8f97ecfed5af6c79650d3ef617a09f66e6f4bfe74407fd7d9,True,ekashloki,True,True,0,0,1,4,0,1,0,,,,,
nirvanashatkam,निर्वाणषट्कम्,sa,p1,,adishankaracarya,prakaranagranthah,True,निर्वाणषट्कम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,4878,3198,92c39049a9542c0d5f28dd7f529218a02b8a256dae36d47a65c52781f21c484c,7fc054ba18d5875bb1ffb4e5c8942542d5bcd6aed3a6bafbbaaf348c7e236c80,True,nirvanashatkam,True,True,0,0,6,24,0,1,0,,,,,
shivakeshadipadantavarnanastotram,शिवकेशादिपादान्तवर्णनस्तोत्रम्,sa,p1,,adishankaracarya,stotrani|shivastotrani,True,शिवकेशादिपादान्तवर्णनस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,22338,18642,c6007a57846f41b06a0c3b5c8af94a6f9cd95d63961cf10d20eefc70d000eec1,914785f598d57571d4d208b57b5b5af7381f52529277762512baae97a19f42d9,True,shivakeshadipadantavarnanastotram,True,True,0,0,29,116,0,1,0,,,,,
devibhujangastotram,देवीभुजंगस्तोत्रम्,sa,p1,,adishankaracarya,stotrani|devistotrani,True,देवीभुजंगस्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,14859,11331,cc20d1035ec180312948fd2702c92bf1f430b8255b630614fb294d4ce16a2fa2,8ebebb646269a957d0f12906a9a0a7c558f550829d463ec6e88225d8b7ad0ae5,True,devibhujangastotram,True,True,0,0,28,112,0,1,0,,,,,
anandalahari,आनन्दलहरी,sa,p1,,adishankaracarya,stotrani|devistotrani,True,आनन्दलहरी,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,12724,9868,d145ae304680dd01e98031c13219888a60f2c0858f546d07b76cc64be8366b55,a1265f65e283b6c946ed60a02499caaa37c022634ee46c9e41d06e76cd80cf66,True,anandalahari,True,True,0,0,20,80,0,1,0,,,,,
devicatuhshashtyupacarapujastotram,देवीचतुःषष्ट्युपचारपूजास्तोत्रम्,sa,p1,,adishankaracarya,stotrani|devistotrani,True,देवीचतुःषष्ट्युपचारपूजास्तोत्रम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,34939,27895,79deb7589f1d6aee869e581cdfe5fe37575757e1c9763fbf6bf006f405202443,d13726b99184a5fec8e343d3640a37ff5acb6e2da3e004351b0f4ec872a9adeb,True,devicatuhshashtyupacarapujastotram,True,True,0,0,72,276,0,1,0,,,,,
upadeshapancakam,उपदेशपञ्चकम्,sa,p1,,adishankaracarya,prakaranagranthah,True,उपदेशपञ्चकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,5567,3971,eaea46d11a3f778e1d71a73e0e81e2f4810d2a04f93fbf564f2c5d4c7b4322f0,0acc67f11b61be7851e26ff5eb258239ea29251af265bfac703e251924f3eebb,True,upadeshapancakam,True,True,0,0,5,20,0,1,0,,,,,
dhanyashtakam,धन्याष्टकम्,sa,p1,,adishankaracarya,prakaranagranthah,True,धन्याष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,5945,4097,0285f81501ff75f95152d5c81f671345b9b8ab0321403f83f59c5153713f96aa,fc8ad8ebd8fde03e0c00c54f1fd23908d6e0e1d7f54cf47714824c97460bace3,True,dhanyashtakam,True,True,0,0,8,32,0,1,0,,,,,
manishapancakam,मनीषापञ्चकम्,sa,p1,,adishankaracarya,prakaranagranthah,True,मनीषापञ्चकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,5451,3855,9206e314c53408256f8f17732e55b92f0dffc4b84af7b860f4757f665ce290b2,bb070bddec54f1e04df9c1ef1baeaf6b605b628f05cc3bd9e89b4c90be094a2c,True,manishapancakam,True,True,0,0,5,20,0,1,0,,,,,
advaitapancaratnam,अद्वैतपञ्चरत्नम्,sa,p1,,adishankaracarya,prakaranagranthah,True,अद्वैतपञ्चरत्नम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,4577,2981,27ebcfbb318f8f143e90db77c032e2fe648897c6aca2ecd9683d4b31c5071c8d,f32006280bc65ecdf2bd598fbd12583ac1b3f24206a6f9a70c74618456beebef,True,advaitapancaratnam,True,True,0,0,5,20,0,1,0,,,,,
jivanmuktanandalahari,जीवन्मुक्तानन्दलहरी,sa,p1,,adishankaracarya,prakaranagranthah,True,जीवन्मुक्तानन्दलहरी,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,11731,9127,984b3e6b07ca3241244678c9f966aaace41c8e654ee6b8a3b433ab3636e10438,08346d5a6757d7f015986e15533ad5b517065c6446f10d6a26b548a370cfeb63,True,jivanmuktanandalahari,True,True,0,0,17,68,0,1,0,,,,,
svarupanusandhanashtakam,स्वरूपानुसंधानाष्टकम्,sa,p1,,adishankaracarya,prakaranagranthah,True,स्वरूपानुसंधानाष्टकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6346,4414,e070ba66f1ab9ef0afea3155ad22e664783353c890e61e5d2d135578162d8cc6,590cec47c356e5384ae77beed7aaf63f6fdb7971adcf490d69b133d28e5f89a1,True,svarupanusandhanashtakam,True,True,0,0,9,36,0,1,0,,,,,
yatipancakam,यतिपञ्चकम्,sa,p1,,adishankaracarya,prakaranagranthah,True,यतिपञ्चकम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,4247,2651,59896a951fd3649ba028104f03d8a6ba56f89fd1ee9568d9a33eab4645dbb6e4,529dfdbc0b17782ffa8169df285d12f02c0472b1b9c35e8c1e3fe1eb3bb10d58,True,yatipancakam,True,True,0,0,5,20,0,1,0,,,,,
pancikaranam,पञ्चीकरणम्,sa,p1,,adishankaracarya,prakaranagranthah,True,पञ्चीकरणम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,6611,5250,2211c31032fa33456ca4594ddd6f2c71ddc1280578d6f3ac84e89fd1a1e9766a,217600cd6d6d892735af89e0b61173948c7d6ba245f054b4c4dcaf05de2705dc,True,pancikaranam,True,True,0,0,0,0,8,1,0,,,,,
brahmanucintanam,ब्रह्मानुचिन्तनम्,sa,p1,,adishankaracarya,prakaranagranthah,True,ब्रह्मानुचिन्तनम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,10851,8105,29fbf069c5b738d4a08a8287a978eff26c8f67f77c9a4d9b89bb58ce22abbd74,17b84d7badaf9d00774fd198e56a0fe7ad6d1368a3152e9574ef181ff78a8041,True,brahmanucintanam,True,True,0,0,29,60,0,1,0,,,,,
brahmajnanavalimala,ब्रह्मज्ञानावलीमाला,sa,p1,,adishankaracarya,prakaranagranthah,True,ब्रह्मज्ञानावलीमाला,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,8431,6121,1b69b146f153770dbb6428582f52b73d6fc3cf13c44babfb27fe1c301194e909,374183abd587ed69845db31f3dbfa77d0df3de32dcc8694d72c362db5b15e722,True,brahmajnanavalimala,True,True,0,0,21,42,0,1,0,,,,,
nirvanamanjari,निर्वाणमञ्जरी,sa,p1,,adishankaracarya,prakaranagranthah,True,निर्वाणमञ्जरी,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,7701,5517,5113f0e49c9082be30cef9a0e9862069b1526524572651f7afa3716313680d13,bddfaa959089fc3b3dffccf8a33253044be097cbdbb6c6d9a31e3a49255a7168,True,nirvanamanjari,True,True,0,0,12,48,0,1,0,,,,,
anatmashrivigarhanaprakaranam,अनात्मश्रीविगर्हणप्रकरणम्,sa,p1,,adishankaracarya,prakaranagranthah,True,अनात्मश्रीविगर्हणप्रकरणम्,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,10480,7852,d9b92ae36cdd8b228bda6a1494b3e13d871e8e377f4700bd5f2d7ccca8e995b0,1fe49ed02041ce8cf9e9d0bfd14ddf0f3210434ab828ae4796287149b76359ff,True,anatmashrivigarhanaprakaranam,True,True,0,0,18,68,0,1,0,,,,,
laghuvakyavrtti,लघुवाक्यवृत्तिः,sa,p1,,adishankaracarya,prakaranagranthah,True,लघुवाक्यवृत्तिः,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,8510,5822,b0c0940cadb02f4e64b4d97f0fe791a8bd3dd771656d7722c17426650351c5b5,7c740030063f98b31b3e1e93aafd1bfbdca25e1749b3f4e337a5ebd84d42e530,True,laghuvakyavrtti,True,True,0,0,18,72,0,1,0,,,,,
praudhanubhuti,प्रौढानुभूतिः,sa,p1,,adishankaracarya,prakaranagranthah,True,प्रौढानुभूतिः,Sri Vani Vilas Press,1910,CC0 1.0,Distributed by Ambuda under a Creative Commons CC0 1.0 Universal Licence (public domain),ELIGIBLE_OPEN_EXPLICIT,CC0-1.0,True,True,True,13225,10621,c681630e19a9c61d0ed421240ff831069ce9871c3fcc710b54d15468b1805b74,03cd6bab3f4be480bc28e65541759b25c380e60506c1c7a2b772af15de0b04e6,True,praudhanubhuti,True,True,0,0,17,68,0,1,0,,,,,
