project_madurai_id,work_number,title,author,genre,language,pdf_urls,unicode_urls,agent_can_download_now,acquisition_route,public_use_status,permission_contact,next_action,catalogue_source_url
PM-19-0049,19,விவிலியம் /புதிய ஏற்பாடு /மத்தேயு,விவிலியம்,சமயம் – கிருத்துவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0019_01.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0019_01.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-19-0050,19,விவிலியம் /புதிய ஏற்பாடு /மார்க்கு,விவிலியம்,சமயம் – கிருத்துவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0019_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0019_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-20-0051,20,நடராசப் பத்து,முனிசாமி முதலியார்; சிருமாவூர்,சமயம் - சைவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0020.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0020.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-21-0052,21,சுய சரிதை,சி. சுப்ரமணிய பாரதியார்,வரலாறு - சரித்திரம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0021.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0021.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-21-0053,21,ஞானப் பாடல்கள்,சி. சுப்ரமணிய பாரதியார்,கவிதைத் தொகுப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0021.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0021.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-21-0054,21,பல்வகைப் பாடல்கள்,சி. சுப்ரமணிய பாரதியார்,கவிதைத் தொகுப்பு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0021.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0021.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-22-0055,22,உலகநீதி,உலகநாதர்,நீதிநெறி நூல்கள்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0022.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0022.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-23-0056,23,கந்தர் அலங்காரம்,அருணகிரிநாதர்,சமயம் - சைவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0023.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0023.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-23-0057,23,கந்தர் அநுபூதி,அருணகிரிநாதர்,சமயம் - சைவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0023.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0023.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-23-0058,23,வேல் விருத்தம்; மயில் விருத்தம்; சேவல் விருத்தம்,அருணகிரிநாதர்,சமயம் - சைவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0023.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0023.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-24-0059,24,ஆசாரக் கோவை,பெருவாயின் முள்ளியார்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0024.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0024.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-25-0060,25,இன்னா நாற்பது,கபிலர்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0025.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0025.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-25-0061,25,இனியவை நாற்பது,பூதஞ்சேந்தனார்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0025.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0025.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-25-0062,25,களவழி நாற்பது,பொய்கையார்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0025.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0025.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-25-0063,25,முதுமொழிக் காஞ்சி,மதுரை கூடலூர் கிழார்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0025.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0025.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-26-0064,26,அபிராமி அந்தாதி,அபிராமி பட்டர்,சமயம் - சைவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0026_01.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0026_01.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-26-0065,26,அபிராமி அம்மைப் பதிகம்,அபிராமி பட்டர்,சமயம் - சைவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0026_02.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0026_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-26-0066,26,அபிராமி அந்தாதி /விளக்கஉரை,கண்ணதாசன்,சமயம் - சைவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0026_03.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0026_03.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-27-0067,27,இன்னிலை,பொய்கையார்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0027.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0027.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-27-0068,27,ஐந்திணை ஐம்பது,மாறன் பொறையனார்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0027.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0027.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-27-0069,27,ஐந்திணை எழுபது,மூவாதியார்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0027.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0027.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-27-0070,27,திணைமொழி ஐம்பது,கண்ணன் சேந்தனார்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0027.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0027.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-28-0071,28,ஐங்குறு நூறு,பல ஆசிரியர்கள் (5),சங்ககாலம் – எட்டுத்தொகை,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0028.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0028.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-29-0072,29,ஏலாதி; சிறு பஞ்ச மூலம்,கணிமேதாவியார்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0029.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0029.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-29-0073,29,கார் நாற்பது,மதுரை கண்ணன் கூத்தனார்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0029.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0029.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-29-0074,29,சிறு பஞ்ச மூலம்,காரியாசான்,நீதிநெறி – பதினெண்கீழ்க்கணக்கு,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0029.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0029.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-30-0075,30,விவிலியம் /புதிய ஏற்பாடு /2,விவிலியம்,சமயம் – கிருத்துவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0030.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0030_01.html | https://projectmadurai.org/pm_etexts/utf8/pmuni0030_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
PM-30-0076,30,விவிலியம் /புதிய ஏற்பாடு /யோவான்,விவிலியம்,சமயம் – கிருத்துவம்,Tamil,https://projectmadurai.org/pm_etexts/pdf/pm0030.pdf,https://projectmadurai.org/pm_etexts/utf8/pmuni0030_01.html | https://projectmadurai.org/pm_etexts/utf8/pmuni0030_02.html,True,AUTO_DOWNLOAD_PERMISSION_BEFORE_REDISTRIBUTION,CONTACT_PROJECT_COORDINATORS_AND_RETAIN_HEADERS,pmadurai@gmail.com,Freeze all available formats; preserve each header; request confirmation before Devam online redistribution and commercial use.,https://projectmadurai.org/pmworks.html
