queue_id,source_record_id,record_type,title,provider,planning_bucket,priority,primary_route,source_url,rights_clearance_status,status_basis,manual_note,done_definition
AQ-00060,COR-0060,MASTER_CORPUS_TARGET,Vedanga Jyotisha recensions and commentaries,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00061,COR-0061,MASTER_CORPUS_TARGET,"Anukramani, Parishishta, Khila and prayoga corpora by Vedic school",GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00062,COR-0062,MASTER_CORPUS_TARGET,Complete Vedic recitation audio/video by shakha and patha,Vedic Heritage Portal|Veda pathashalas|private lineages,E_INSTITUTIONAL_PARTNERSHIP_OR_ONSITE,P0,USER_NEGOTIATE_INSTITUTION,https://vedicheritage.gov.in/,INSTITUTIONAL_PERMISSION_PENDING,"Mapped to an institutional campaign; no access, MOU, copy service or rights grant has been completed.",,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00063,COR-0063,MASTER_CORPUS_TARGET,"Mahabharata — BORI Critical Edition, 18 parvans",BORI|Oriental Institute Baroda|Gita Press|publishers,C_PHYSICAL_BOOK_PURCHASE_AND_SCAN,P0,USER_BUY_PHYSICAL_SCAN,,PURCHASE_DOES_NOT_CLEAR_RIGHTS,Procurement package is planned; no book/evidence was ordered or scanned.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00064,COR-0064,MASTER_CORPUS_TARGET,Mahabharata — BORI Critical Edition critical apparatus,BORI|Oriental Institute Baroda|Gita Press|publishers,C_PHYSICAL_BOOK_PURCHASE_AND_SCAN,P0,USER_BUY_PHYSICAL_SCAN,,PURCHASE_DOES_NOT_CLEAR_RIGHTS,Procurement package is planned; no book/evidence was ordered or scanned.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00065,COR-0065,MASTER_CORPUS_TARGET,Mahabharata — Nilakantha vulgate edition,BORI|Oriental Institute Baroda|Gita Press|publishers,C_PHYSICAL_BOOK_PURCHASE_AND_SCAN,P0,USER_BUY_PHYSICAL_SCAN,,PURCHASE_DOES_NOT_CLEAR_RIGHTS,Procurement package is planned; no book/evidence was ordered or scanned.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00066,COR-0066,MASTER_CORPUS_TARGET,Mahabharata — Southern recension editions,BORI|Oriental Institute Baroda|Gita Press|publishers,C_PHYSICAL_BOOK_PURCHASE_AND_SCAN,P0,USER_BUY_PHYSICAL_SCAN,,PURCHASE_DOES_NOT_CLEAR_RIGHTS,Procurement package is planned; no book/evidence was ordered or scanned.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00067,COR-0067,MASTER_CORPUS_TARGET,Mahabharata — Northern recension editions,BORI|Oriental Institute Baroda|Gita Press|publishers,C_PHYSICAL_BOOK_PURCHASE_AND_SCAN,P0,USER_BUY_PHYSICAL_SCAN,,PURCHASE_DOES_NOT_CLEAR_RIGHTS,Procurement package is planned; no book/evidence was ordered or scanned.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00068,COR-0068,MASTER_CORPUS_TARGET,Harivamsha — BORI Critical Edition,BORI|Oriental Institute Baroda|Gita Press|publishers,C_PHYSICAL_BOOK_PURCHASE_AND_SCAN,P0,USER_BUY_PHYSICAL_SCAN,,PURCHASE_DOES_NOT_CLEAR_RIGHTS,Procurement package is planned; no book/evidence was ordered or scanned.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00069,COR-0069,MASTER_CORPUS_TARGET,Harivamsha — vulgate and regional recensions,BORI|Oriental Institute Baroda|Gita Press|publishers,C_PHYSICAL_BOOK_PURCHASE_AND_SCAN,P0,USER_BUY_PHYSICAL_SCAN,,PURCHASE_DOES_NOT_CLEAR_RIGHTS,Procurement package is planned; no book/evidence was ordered or scanned.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00070,COR-0070,MASTER_CORPUS_TARGET,Mahabharata khilas and supplementary passages,BORI|Oriental Institute Baroda|Gita Press|publishers,C_PHYSICAL_BOOK_PURCHASE_AND_SCAN,P0,USER_BUY_PHYSICAL_SCAN,,PURCHASE_DOES_NOT_CLEAR_RIGHTS,Procurement package is planned; no book/evidence was ordered or scanned.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00071,COR-0071,MASTER_CORPUS_TARGET,Kisari Mohan Ganguli English translation,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00072,COR-0072,MASTER_CORPUS_TARGET,Manmatha Nath Dutt English translation,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00073,COR-0073,MASTER_CORPUS_TARGET,Bibek Debroy English translation,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00074,COR-0074,MASTER_CORPUS_TARGET,University of Chicago Mahabharata translation series,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00075,COR-0075,MASTER_CORPUS_TARGET,Clay Sanskrit Library Mahabharata volumes,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00076,COR-0076,MASTER_CORPUS_TARGET,Gita Press Hindi Mahabharata,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00077,COR-0077,MASTER_CORPUS_TARGET,Bengali Kashiram Das Mahabharata,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00078,COR-0078,MASTER_CORPUS_TARGET,Odia Sarala Mahabharata,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00079,COR-0079,MASTER_CORPUS_TARGET,Tamil Villibharatam,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00080,COR-0080,MASTER_CORPUS_TARGET,"Telugu Andhra Mahabharatam — Nannaya, Tikkana, Errana",GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00081,COR-0081,MASTER_CORPUS_TARGET,Kannada Kumara Vyasa Bharata,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00082,COR-0082,MASTER_CORPUS_TARGET,Kannada Pampa Bharata,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00083,COR-0083,MASTER_CORPUS_TARGET,Malayalam Bharata traditions,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00084,COR-0084,MASTER_CORPUS_TARGET,Marathi Mahabharata retellings,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00085,COR-0085,MASTER_CORPUS_TARGET,Gujarati Mahabharata translations,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00086,COR-0086,MASTER_CORPUS_TARGET,Assamese Mahabharata retellings,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00087,COR-0087,MASTER_CORPUS_TARGET,Nepali Mahabharata translations,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00088,COR-0088,MASTER_CORPUS_TARGET,Javanese Kakawin Bharatayuddha and related wayang textual corpus,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00089,COR-0089,MASTER_CORPUS_TARGET,Bhagavad Gita root text — critical and vulgate editions,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
AQ-00090,COR-0090,MASTER_CORPUS_TARGET,Shankaracharya Gita Bhashya,GRETIL|Ambuda|Internet Archive|institutional catalogues,A_AGENT_CAN_DOWNLOAD_OR_INDEX,P0,AGENT_DOWNLOAD_RIGHTS_REVIEW,,MIXED_OR_UNKNOWN,Target is enumerated but its edition/witness population and completeness are not reconciled.,,"All required versions, recensions, editions, witnesses and representations enumerated; payloads acquired; rights routed; expected structure reconciled; content index verified; evidence linked."
